Date,Open,High,Low,Settle,Change,Wave,Volume,Prev. Day Open Interest,EFP Volume,EFS Volume,Block Volume
20/02/2012,3.2055,3.2113,3.2035,3.2124,0.0235,,103,1295,,,
17/02/2012,3.1959,3.1976,3.1821,3.1889,-0.0208,,752,1460,,,300
16/02/2012,3.1837,3.2118,3.1837,3.2097,0.0181,,797,1810,,,700
15/02/2012,3.19,3.2098,3.1832,3.1916,0.0268,,831,1762,,,
14/02/2012,3.1537,3.1799,3.1537,3.1648,0.0048,,966,1717,,,
13/02/2012,3.205,3.205,3.1573,3.16,-0.0221,,1717,2028,,,100
10/02/2012,3.1824,3.1929,3.1765,3.1821,-0.0264,,1569,2213,,,192
09/02/2012,3.1903,3.219,3.1837,3.2085,0.019,,1714,2376,,,
08/02/2012,3.1982,3.1982,3.1741,3.1895,-0.0014,,2182,2289,,,
07/02/2012,3.1852,3.2142,3.174,3.1909,0.0202,,2834,2221,,,
06/02/2012,3.117,3.1897,3.117,3.1707,0.0563,,2092,2235,,,
03/02/2012,3.0529,3.1146,3.0529,3.1144,0.0615,,2374,1824,,,
02/02/2012,3.0455,3.0619,3.032,3.0529,0.0074,,2766,1369,,,100
01/02/2012,3.0573,3.0817,3.037,3.0455,-0.0054,,3415,1584,,,
31/01/2012,3.065,3.0885,3.0438,3.0509,0.0131,,1568,1498,,,
30/01/2012,3.0518,3.0518,3.0518,3.0518,-0.0186,,72,729,,,
27/01/2012,3.0827,3.0827,3.0827,3.0704,0.0169,,615,895,,,
26/01/2012,3.06,3.06,3.0509,3.0535,0.0343,,258,1180,,,
25/01/2012,3.0052,3.0414,3.0052,3.0192,-0.005,,737,1334,,,149
24/01/2012,3.0186,3.0346,3.0165,3.0242,0.0144,,1174,1194,,,411
23/01/2012,3.0094,3.0215,3.0094,3.0098,0.0214,,604,1163,,,188
20/01/2012,3.0254,3.0267,2.9877,2.9884,-0.0476,,860,1283,,,
19/01/2012,3.0402,3.0496,3.0111,3.036,0.0226,,1018,1327,,,52
18/01/2012,3.058,3.058,2.9968,3.0134,-0.0238,,2216,2116,,,500
17/01/2012,3.075,3.085,3.0193,3.0372,-0.0257,,1565,2410,,,479
16/01/2012,3.0612,3.065,3.06,3.0629,0.0357,,84,2409,,,
13/01/2012,3.0572,3.0572,3.0261,3.0272,-0.0269,,1463,2344,,,
12/01/2012,3.1,3.1231,3.0405,3.0541,-0.0105,,1630,2509,,,
11/01/2012,3.1007,3.1007,3.068,3.0646,-0.0368,,2558,2794,,,446
10/01/2012,3.0844,3.1159,3.0844,3.1014,0.0284,,2250,2601,,,143
09/01/2012,3.0884,3.0925,3.0624,3.073,0.0028,,1734,2365,,,750
06/01/2012,3.0685,3.0893,3.0554,3.0702,0.0314,,1851,2196,,,
05/01/2012,3.072,3.0888,3.036,3.0388,-0.0511,,2669,2245,,,
04/01/2012,3.0315,3.0919,3.0315,3.0899,0.0517,,3247,1411,,,
03/01/2012,2.967,3.0432,2.964,3.0382,,,1767,1781,,,
30/12/2011,2.9294,2.9519,2.9167,2.9142,-0.0059,,515,1858,,,
29/12/2011,2.9097,2.9097,2.9097,2.9175,0.0241,,196,522,,,
28/12/2011,2.9036,2.9066,2.8941,2.8934,-0.0151,,460,681,,,
27/12/2011,2.9013,2.9084,2.8931,2.9085,,,246,668,,,
23/12/2011,2.911,2.911,2.8895,2.8907,-0.0169,,416,715,,,
22/12/2011,2.925,2.925,2.8963,2.9076,-0.0011,,433,762,,,50
21/12/2011,2.8933,2.9104,2.8741,2.9087,0.0593,,1232,1133,,,51
20/12/2011,2.858,2.8585,2.8485,2.8494,0.069,,531,1136,,,
19/12/2011,2.8121,2.8161,2.7772,2.7804,-0.0201,,890,1256,,,
16/12/2011,2.8349,2.8463,2.7977,2.8005,-0.022,,1169,1253,,,103
15/12/2011,2.8725,2.8725,2.8196,2.8225,-0.0074,,1405,1380,,,
14/12/2011,2.8991,2.8991,2.8195,2.8299,-0.0989,,1748,1447,,,500
13/12/2011,2.9127,2.9819,2.9127,2.9288,0.0327,,1688,2090,,,745
12/12/2011,2.89,2.915,2.89,2.8961,-0.0164,,1461,2241,,,50
09/12/2011,2.922,2.9354,2.9012,2.9125,-0.0173,,1320,2112,,,
08/12/2011,3.0125,3.0207,2.9112,2.9298,-0.0526,,1757,2148,,,
07/12/2011,3.0168,3.0259,2.9807,2.9824,-0.0393,,1247,1896,,,457
06/12/2011,2.9992,3.0236,2.9992,3.0217,0.0293,,1026,2028,,,
05/12/2011,3.019,3.0786,2.9871,2.9924,0.0024,,923,2212,,,
02/12/2011,3.0135,3.0135,2.9732,2.99,0.0205,,1021,2223,,,
01/12/2011,3.0114,3.0222,2.9631,2.9695,-0.0556,,2157,2645,,,
30/11/2011,3.0582,3.0603,3.0209,3.0251,-0.0085,,1110,2795,,,
29/11/2011,3.0013,3.0177,3.0013,3.0211,0.0512,,405,3831,,,
28/11/2011,2.9949,2.9949,2.9594,2.9699,0.0426,,971,3681,,,397
25/11/2011,2.9485,2.9556,2.9226,2.9273,-0.0502,,170,3714,,,
24/11/2011,2.9618,2.9763,2.9618,2.9775,0.0184,,25,3708,,,
23/11/2011,2.9928,2.9949,2.9569,2.9591,-0.0755,,929,3814,,,550
22/11/2011,2.9856,3.0375,2.9851,3.0346,0.0403,,2156,3346,,,386
21/11/2011,3.039,3.042,2.9703,2.9943,-0.0382,,1831,2490,,,442
18/11/2011,3.113,3.113,3.0314,3.0325,-0.0507,,918,2539,,,
17/11/2011,3.0945,3.1134,3.0811,3.0832,-0.0514,,1777,2883,,,400
16/11/2011,3.1573,3.1725,3.1098,3.1346,-0.0367,,1506,2825,,,
15/11/2011,3.1817,3.1893,3.1533,3.1713,0.0091,,1451,2893,,,
14/11/2011,3.1947,3.1967,3.1574,3.1622,-0.0094,,1254,2954,,,
11/11/2011,3.1464,3.1998,3.1464,3.1716,0.0205,,1001,3270,,,400
10/11/2011,3.1002,3.1736,3.0991,3.1511,0.0525,,2199,3701,,,76
09/11/2011,3.1333,3.1491,3.078,3.0986,-0.0175,,1814,3628,,,
08/11/2011,3.131,3.1565,3.1071,3.1161,-0.0037,,2457,3652,,,
07/11/2011,3.0945,3.1343,3.0903,3.1198,0.0491,,1283,3845,,,
04/11/2011,3.0379,3.0812,3.0379,3.0707,0.0326,,1156,3941,,,
03/11/2011,2.997,3.0491,2.9896,3.0381,0.0374,,993,3279,,,256
02/11/2011,3.034,3.0576,2.9973,3.0007,-0.0372,,1939,3430,,,
01/11/2011,3.05,3.05,2.9714,3.0379,-0.0204,,1906,3743,,,700
31/10/2011,3.068,3.068,3.0314,3.0583,-0.0081,,1045,3820,,,653
28/10/2011,3.0592,3.0592,3.0592,3.0592,-0.0392,,2,1603,,,
27/10/2011,3.0853,3.1007,3.0853,3.0984,0.0826,,365,1775,,,
26/10/2011,3.0515,3.0515,3.0147,3.0158,-0.0344,,540,1236,,,500
25/10/2011,3.0425,3.0688,3.0266,3.0502,-0.0044,,432,1679,,,404
24/10/2011,3.0382,3.0535,3.0255,3.0546,0.0371,,764,1644,,,
21/10/2011,3.0501,3.0772,3.0159,3.0175,-0.0126,,396,1618,,,
20/10/2011,3.0099,3.0326,2.9847,3.0301,0.0489,,435,1667,,,
19/10/2011,3.0354,3.0607,2.9801,2.9812,-0.0465,,670,1754,,,
18/10/2011,2.9972,3.035,2.9766,3.0277,0.0141,,580,1804,,,
17/10/2011,3.0884,3.0948,3.0045,3.0136,-0.0422,,596,1684,,,
14/10/2011,3.033,3.0651,3.0246,3.0558,0.0844,,893,1705,,,
13/10/2011,2.9453,2.9772,2.9171,2.9714,0.0367,,867,1662,,,
12/10/2011,2.9096,2.9481,2.9086,2.9347,0.0306,,656,1658,,,
11/10/2011,2.873,2.9146,2.8595,2.9041,0.0002,,766,1691,,,
10/10/2011,2.8793,2.923,2.8792,2.9039,0.0451,,590,1591,,,
07/10/2011,2.8465,2.8627,2.8272,2.8588,-0.0023,,656,1662,,,
06/10/2011,2.7805,2.8634,2.7685,2.8611,0.0845,,1210,1556,,,
05/10/2011,2.75,2.7778,2.7364,2.7766,0.0532,,1088,1269,,,
04/10/2011,2.7269,2.7675,2.6986,2.7234,-0.0295,,2260,1157,,,
03/10/2011,2.7625,2.7799,2.7438,2.7529,-0.0264,,1820,1624,,,
30/09/2011,2.8351,2.8351,2.776,2.7793,-0.0473,,1044,1858,,,
29/09/2011,2.8527,2.8527,2.8383,2.8181,-0.0003,,84,643,,,
28/09/2011,2.8758,2.8812,2.8146,2.8184,-0.0582,,272,931,,,171
27/09/2011,2.8381,2.8824,2.8296,2.8766,0.0851,,571,775,,,200
26/09/2011,2.7514,2.8353,2.7514,2.7915,-0.0043,,562,716,,,50
23/09/2011,2.8278,2.8435,2.8041,2.7958,-0.0527,,882,781,,,
22/09/2011,2.8747,2.8769,2.8212,2.8485,-0.0857,,1236,778,,,
21/09/2011,2.9453,2.997,2.9103,2.9342,-0.0274,,914,1208,,,197
20/09/2011,2.9685,2.9892,2.9512,2.9616,0.0169,,565,1154,,,157
19/09/2011,2.9928,3.0017,2.9329,2.9447,-0.0642,,1028,1271,,,
16/09/2011,3.03,3.0452,3.0021,3.0089,-0.0157,,872,1488,,,294
15/09/2011,2.94,3.033,2.94,3.0246,0.0796,,1094,1408,,,
14/09/2011,2.9259,2.9448,2.9025,2.945,0.0089,,1658,1548,,,
13/09/2011,2.9588,2.9588,2.9245,2.9361,-0.0114,,1916,1585,,,
12/09/2011,2.9669,2.9775,2.9315,2.9475,-0.0383,,1416,1546,,,
09/09/2011,3.023,3.0235,2.9568,2.9858,-0.0585,,2144,1919,,,100
08/09/2011,3.0558,3.0754,3.0384,3.0443,-0.0313,,2292,1704,,,
07/09/2011,3.028,3.0861,3.0208,3.0756,0.0654,,1430,1819,,,
06/09/2011,2.9702,3.0251,2.9475,3.0102,0.0681,,1184,1768,,,
05/09/2011,2.99,2.991,2.946,2.9421,-0.0553,,197,1717,,,
02/09/2011,3.0503,3.0507,2.9916,2.9974,-0.0544,,700,1770,,,
01/09/2011,3.0848,3.0862,3.0498,3.0518,-0.0322,,1047,1805,,,
31/08/2011,3.0725,3.0916,3.0649,3.084,0.0073,,537,1723,,,
30/08/2011,3.0088,3.0705,3.0088,3.0692,0.059,,89,1316,,,
29/08/2011,3.0279,3.0379,3.0187,3.0102,0.0001,,325,1359,,,
26/08/2011,2.9584,3.0127,2.9584,3.0101,0.0246,,510,1643,,,300
25/08/2011,2.9818,2.9984,2.9429,2.9855,0.0248,,1068,1621,,,
24/08/2011,2.9409,2.9813,2.9405,2.9607,0.0182,,834,1711,,,50
23/08/2011,2.9162,2.96,2.8938,2.9425,0.0318,,880,1954,,,100
22/08/2011,2.9048,2.9167,2.852,2.9107,0.0062,,698,1602,,,300
19/08/2011,2.858,2.9328,2.8342,2.9045,0.0297,,1042,1576,,,
18/08/2011,2.9591,2.9591,2.8586,2.8748,-0.0868,,1283,1729,,,200
17/08/2011,2.9485,2.9931,2.9485,2.9616,0.029,,1004,1927,,,
16/08/2011,2.9301,2.9553,2.9118,2.9326,-0.0115,,1123,1942,,,
15/08/2011,2.9108,2.9497,2.9015,2.9441,0.0404,,1170,1895,,,
12/08/2011,2.9103,2.9352,2.8998,2.9037,0.0045,,1042,1898,,,150
11/08/2011,2.8817,2.9037,2.8295,2.8992,0.0339,,1464,1865,,,
10/08/2011,2.838,2.8774,2.8012,2.8653,0.1005,,1633,1788,,,
09/08/2011,2.7589,2.8542,2.7071,2.7648,-0.0369,,1285,1791,,,
08/08/2011,2.9031,2.9031,2.7931,2.8017,-0.14,,1368,2373,,,
05/08/2011,2.9158,2.9632,2.8321,2.9417,0.0478,,1712,2336,,,
04/08/2011,3.0165,3.0318,2.8913,2.8939,-0.125,,2130,2093,,,
03/08/2011,3.0794,3.0794,3.0156,3.0189,-0.0727,,1608,1754,,,
02/08/2011,3.0847,3.142,3.0756,3.0916,-0.0058,,1122,1973,,,
01/08/2011,3.1539,3.1947,3.0567,3.0974,-0.002,,1576,1966,,,
29/07/2011,3.1047,3.1155,3.0755,3.0994,-0.015,,1006,2007,,,200
28/07/2011,3.098,3.1055,3.087,3.1052,0.0226,,92,1092,,,
27/07/2011,3.0997,3.1088,3.081,3.0826,-0.0308,,732,1309,,,250
26/07/2011,3.1173,3.1371,3.0701,3.1134,0.0056,,874,1273,,,
25/07/2011,3.095,3.1249,3.0901,3.1078,-0.0202,,925,1214,,,
22/07/2011,3.1165,3.1372,3.1055,3.128,0.0288,,639,1247,,,
21/07/2011,3.1197,3.1444,3.09,3.0992,-0.0192,,549,1317,,,
20/07/2011,3.1276,3.1283,3.0902,3.1184,0.0204,,830,1521,,,
19/07/2011,3.1,3.12,3.0948,3.098,0.0203,,752,1755,,,250
18/07/2011,3.1231,3.13,3.0477,3.0777,-0.0403,,914,2091,,,300
15/07/2011,3.0973,3.1236,3.0973,3.118,0.0331,,1320,2054,,,
14/07/2011,3.0999,3.1367,3.0623,3.0849,-0.0148,,2034,1990,,,
13/07/2011,3.0679,3.1304,3.0634,3.0997,0.0121,,2834,1985,,,
12/07/2011,3.0655,3.0884,3.0552,3.0876,0.0001,,2200,1846,,,
11/07/2011,3.0635,3.1122,3.0433,3.0875,-0.0089,,2401,2243,,,500
08/07/2011,3.108,3.13,3.0715,3.0964,-0.0056,,1821,2152,,,300
07/07/2011,2.995,3.1035,2.995,3.102,0.1387,,2497,2054,,,100
06/07/2011,2.935,2.9745,2.9286,2.9633,0.0067,,948,1840,,,
05/07/2011,2.945,2.9837,2.9407,2.9566,0.0359,,964,1812,,,
04/07/2011,2.9205,2.9298,2.912,2.9207,-0.0038,,11,1813,,,
01/07/2011,2.9154,2.9263,2.8831,2.9245,-0.0218,,1187,1879,,,
30/06/2011,2.9365,2.9599,2.9164,2.9463,0.0116,,557,1886,,,
29/06/2011,2.9202,2.9202,2.9202,2.9202,0.0945,,2,1154,,,
28/06/2011,2.8129,2.8359,2.804,2.8257,0.0608,,246,1163,,,
27/06/2011,2.7523,2.7833,2.7337,2.7649,0.0146,,654,1295,,,
24/06/2011,2.7884,2.815,2.7421,2.7503,-0.0314,,857,1390,,,60
23/06/2011,2.8732,2.8732,2.7616,2.7817,-0.1732,,2100,1402,,,
22/06/2011,2.8829,2.9712,2.8766,2.9549,0.0649,,1993,1375,,,
21/06/2011,2.9335,2.936,2.8659,2.89,-0.042,,2536,1424,,,
20/06/2011,2.9761,2.9761,2.9284,2.932,-0.0513,,1337,1477,,,50
17/06/2011,2.9618,2.9969,2.9525,2.9833,-0.0205,,1229,1537,,,50
16/06/2011,2.9814,3.0174,2.9701,3.0038,0.019,,2013,1520,,,
15/06/2011,3.1223,3.1223,2.971,2.9848,-0.141,,2239,1598,,,
14/06/2011,3.1189,3.1523,3.1115,3.1258,0.02,,2076,1810,,,
13/06/2011,3.1128,3.1352,3.0627,3.1058,0.0007,,1253,1806,,,
10/06/2011,3.132,3.133,3.0863,3.1051,-0.0327,,1556,1766,,,
09/06/2011,3.0882,3.1437,3.0839,3.1378,0.0441,,1454,1693,,,
08/06/2011,3.0578,3.1127,3.0569,3.0937,0.0167,,1737,1596,,,
07/06/2011,3.0164,3.0932,3.0142,3.077,0.0596,,2200,1935,,,
06/06/2011,3.0389,3.0563,3.005,3.0174,-0.0393,,1474,2298,,,825
03/06/2011,3.0125,3.0596,2.9856,3.0567,0.0128,,1869,2188,,,200
02/06/2011,3.0208,3.0508,2.9975,3.0439,0.0352,,1439,2315,,,
01/06/2011,3.0558,3.0589,2.9928,3.0087,-0.0443,,1432,2216,,,
31/05/2011,3.0386,3.0745,3.0286,3.053,0.0547,,995,2648,,,500
30/05/2011,2.9905,2.9905,2.9905,2.9905,0,,,1891,,,
27/05/2011,2.9948,3.0085,2.9948,2.9905,0.0076,,41,1850,,,
26/05/2011,2.9838,2.9953,2.9759,2.9829,0.0026,,338,1885,,,
25/05/2011,2.9157,2.986,2.9068,2.9803,0.0706,,549,1496,,,460
24/05/2011,2.8851,2.9127,2.8661,2.9097,0.0626,,356,1520,,,100
23/05/2011,2.8435,2.861,2.8307,2.8471,-0.0712,,671,1435,,,100
20/05/2011,2.9109,2.9388,2.8272,2.9183,0.0236,,478,1441,,,
19/05/2011,2.8971,2.9233,2.8816,2.8947,-0.0112,,1315,1482,,,
18/05/2011,2.8745,2.9226,2.8745,2.9059,0.0608,,1375,1450,,,
17/05/2011,2.8718,2.8918,2.8086,2.8451,-0.0293,,1548,1347,,,
16/05/2011,2.9198,2.9375,2.8601,2.8744,-0.0678,,1538,1180,,,
13/05/2011,2.8981,2.9577,2.8897,2.9422,0.0285,,728,1498,,,200
12/05/2011,2.9326,2.9394,2.8572,2.9137,0.0154,,464,1559,,,100
11/05/2011,3.0169,3.0169,2.8936,2.8983,-0.1029,,647,1512,,,
10/05/2011,2.9434,3.0094,2.9286,3.0012,0.0394,,764,1471,,,
09/05/2011,2.9113,2.9825,2.8839,2.9618,0.1161,,681,1324,,,
06/05/2011,2.8922,2.965,2.7727,2.8457,-0.0412,,1670,1320,,,
05/05/2011,3.1393,3.1558,2.8765,2.8869,-0.2561,,1424,1261,,,
04/05/2011,3.1982,3.2022,3.136,3.143,-0.0478,,208,1252,,,
03/05/2011,3.2351,3.2351,3.1687,3.1908,-0.0613,,344,1273,,,
02/05/2011,3.2615,3.2898,3.1862,3.2521,-0.0237,,780,1430,,,
29/04/2011,3.2565,3.2784,3.2477,3.2758,0.0299,,509,1205,,,
28/04/2011,3.2334,3.2563,3.2327,3.2316,-0.0018,,95,339,,,
27/04/2011,3.2097,3.2535,3.1945,3.2334,0.0223,,96,352,,,
26/04/2011,3.1866,3.2128,3.1866,3.2111,0.0291,,58,361,,,
25/04/2011,3.2102,3.2172,3.155,3.182,,,61,397,,,
21/04/2011,3.1986,3.2039,3.1856,3.1992,-0.0222,,35,416,,,
20/04/2011,3.1918,3.2323,3.177,3.2214,0.0629,,252,482,,,
19/04/2011,3.1763,3.1877,3.1205,3.1585,-0.0243,,515,996,,,346
18/04/2011,3.2226,3.2226,3.1645,3.1828,-0.0414,,174,1241,,,379
15/04/2011,3.1965,3.2392,3.1882,3.2242,0.0352,,348,1312,,,50
14/04/2011,3.2053,3.2123,3.1769,3.189,-0.0138,,442,1435,,,100
13/04/2011,3.1933,3.2133,3.1581,3.2028,0.0302,,319,1584,,,
12/04/2011,3.2557,3.2808,3.1583,3.1726,-0.0799,,931,1086,,,102
11/04/2011,3.3071,3.3071,3.234,3.2525,-0.0672,,329,1064,,,
08/04/2011,3.2524,3.3292,3.2468,3.3197,0.1137,,812,1034,,,
07/04/2011,3.1781,3.2105,3.1776,3.206,0.0148,,449,798,,,
06/04/2011,3.1927,3.2145,3.1701,3.1912,0.0062,,767,814,,,
05/04/2011,3.1595,3.1948,3.1574,3.185,0.0136,,866,506,,,
04/04/2011,3.1477,3.1748,3.1386,3.1714,0.0369,,352,559,,,
01/04/2011,3.1061,3.1432,3.0936,3.1345,0.022,,317,532,,,
31/03/2011,3.0991,3.1202,3.0974,3.1125,0.0591,,167,466,,,
30/03/2011,3.0396,3.0396,3.0396,3.0396,-0.0019,,,212,,,
29/03/2011,3.0255,3.032,3.01,3.0415,0.0166,,53,235,,,
28/03/2011,3.0249,3.0249,3.0249,3.0249,-0.0299,,,235,,,
25/03/2011,3.0548,3.0548,3.0548,3.0548,-0.0072,,,277,,,
24/03/2011,3.062,3.062,3.062,3.062,0.007,,,327,,,
23/03/2011,3.055,3.055,3.055,3.055,-0.0212,,6,1153,,,726
22/03/2011,3.0762,3.0762,3.0762,3.0762,0.0237,,21,1170,,,200
21/03/2011,3.0579,3.0579,3.0474,3.0525,0.0282,,11,1174,,,
18/03/2011,3.0409,3.0409,3.0409,3.0243,-0.0406,,4,1175,,,
17/03/2011,3.0579,3.0579,3.0579,3.0649,0.0677,,241,1106,,,
16/03/2011,3.0152,3.0152,3.0152,2.9972,0.0434,,7,1106,,,
15/03/2011,3.0067,3.0067,2.935,2.9538,-0.11,,85,1172,,,
14/03/2011,3.0245,3.075,3.0245,3.0638,0.0348,,309,1169,,,
11/03/2011,2.997,3.0117,2.997,3.029,-0.0159,,413,1268,,,
10/03/2011,3.0449,3.0449,3.0449,3.0449,-0.0258,,114,1421,,,
09/03/2011,3.0325,3.0657,3.0325,3.0707,0.0596,,115,1339,,,
08/03/2011,3.0493,3.0493,3.0351,3.0111,-0.0546,,38,1336,,,
07/03/2011,3.1105,3.1105,3.0675,3.0657,-0.0236,,24,1322,,,
04/03/2011,3.0893,3.0893,3.0893,3.0893,0.04,,9,1322,,,
03/03/2011,3.0313,3.0426,3.0313,3.0493,-0.0084,,36,1319,,,
02/03/2011,3.0607,3.0607,3.0607,3.0577,0.0342,,27,1328,,,
01/03/2011,3.0235,3.0235,3.0235,3.0235,0.0846,,15,1319,,,
28/02/2011,2.9383,2.9383,2.9383,2.9389,-0.0066,,8,1319,,,
25/02/2011,2.895,2.895,2.895,2.9309,0.0536,,17,455,,,
24/02/2011,2.8773,2.8773,2.8773,2.8773,-0.0276,,3,455,,,
23/02/2011,2.8193,2.9028,2.8193,2.9049,0.1125,,175,1469,,,854
22/02/2011,2.806,2.806,2.806,2.7924,-0.0072,,30,1439,,,
21/02/2011,2.76,2.785,2.76,2.7996,0.0867,,60,1433,,,
18/02/2011,2.73,2.731,2.73,2.7129,-0.0195,,36,1531,,,
17/02/2011,2.7324,2.7324,2.7324,2.7324,-0.0424,,6,2887,,,200
16/02/2011,2.7643,2.7916,2.7643,2.7748,0.0458,,27,3122,,,235
15/02/2011,2.744,2.744,2.7278,2.729,-0.0214,,22,3122,,,
14/02/2011,2.7585,2.7585,2.7441,2.7504,0.0546,,339,2822,,,
11/02/2011,2.7234,2.7234,2.7207,2.6958,-0.0149,,20,2822,,,
10/02/2011,2.7107,2.7107,2.7107,2.7107,-0.0582,,12,2822,,,
09/02/2011,2.7562,2.7588,2.7562,2.7689,0.0371,,79,2822,,,
08/02/2011,2.7169,2.7351,2.7038,2.7318,0.0257,,15,2829,,,
07/02/2011,2.7061,2.7061,2.7061,2.7061,-0.0106,,75,2813,,,
04/02/2011,2.7668,2.7668,2.7299,2.7167,-0.0507,,205,2904,,,300
03/02/2011,2.7949,2.7949,2.7646,2.7674,-0.0133,,123,2832,,,
02/02/2011,2.7807,2.7807,2.7807,2.7807,0.0237,,147,2733,,,250
01/02/2011,2.7555,2.7555,2.7555,2.757,0.0167,,67,2673,,,100
31/01/2011,2.7307,2.7307,2.7307,2.7403,0.0461,,5,2676,,,
28/01/2011,2.6902,2.6902,2.6902,2.6902,0.0356,,,1059,,,
27/01/2011,2.6854,2.6854,2.6782,2.6546,-0.0152,,20,1096,,,
26/01/2011,2.6698,2.6698,2.6698,2.6698,0.0769,,9,1105,,,172
25/01/2011,2.6143,2.6143,2.6143,2.5929,-0.0264,,1,1333,,,118
24/01/2011,2.6193,2.6193,2.6193,2.6193,-0.0315,,9,1490,,,
21/01/2011,2.6324,2.6355,2.6324,2.6508,0.0276,,115,1381,,,
20/01/2011,2.6232,2.6232,2.6232,2.6232,-0.033,,6,1381,,,
19/01/2011,2.6562,2.6562,2.6562,2.6562,0.0103,,45,1611,,,
18/01/2011,2.6459,2.6459,2.6459,2.6459,0.0192,,6,1620,,,
17/01/2011,2.6331,2.6331,2.6322,2.6267,-0.0185,,9,1617,,,
14/01/2011,2.6452,2.6452,2.6452,2.6452,0.0361,,6,1614,,,
13/01/2011,2.6205,2.6205,2.6205,2.6091,-0.0095,,13,1613,,,
12/01/2011,2.6186,2.6186,2.6186,2.6186,0.0098,,3,1610,,,
11/01/2011,2.6088,2.6088,2.6088,2.6088,0.0527,,3,1610,,,
10/01/2011,2.5561,2.5561,2.5561,2.5561,0.0698,,24,1601,,,
07/01/2011,2.5025,2.5025,2.4993,2.4863,-0.0249,,28,1733,,,
06/01/2011,2.5112,2.5112,2.5112,2.5112,-0.031,,129,1352,,,150
05/01/2011,2.5422,2.5422,2.5422,2.5422,0.0357,,6,1252,,,100
04/01/2011,2.515,2.515,2.515,2.5065,-0.0463,,249,1054,,,
03/01/2011,2.5528,2.5528,2.5528,2.5528,0.0104,,219,1064,,,
31/12/2010,2.5424,2.5424,2.5424,2.5424,0.0425,,167,612,,,400
30/12/2010,2.4854,2.4854,2.4854,2.4854,-0.0361,,15,486,,,
29/12/2010,2.5215,2.5215,2.5215,2.5215,-0.0028,,40,486,,,
28/12/2010,2.5243,2.5243,2.5243,2.5243,0.0077,,,742,,,256
27/12/2010,2.5166,2.5166,2.5166,2.5166,-0.0125,,51,733,,,
24/12/2010,2.5291,2.5291,2.5291,2.5291,-0.0117,,,733,,,
23/12/2010,2.5275,2.529,2.5271,2.5408,0.0123,,9,733,,,
22/12/2010,2.5285,2.5285,2.5285,2.5285,0.0121,,,1164,,,369
21/12/2010,2.4982,2.5105,2.4979,2.5164,0.0269,,58,1262,,,
20/12/2010,2.48,2.48,2.48,2.4895,0.0158,,29,1271,,,
17/12/2010,2.4718,2.4722,2.4718,2.4737,-0.0026,,61,1256,,,
16/12/2010,2.4763,2.4763,2.4763,2.4763,-0.0072,,51,1439,,,500
15/12/2010,2.4835,2.4835,2.4835,2.4835,0.0156,,156,1328,,,
14/12/2010,2.4679,2.4679,2.4679,2.4679,0.0027,,9,1319,,,
13/12/2010,2.4652,2.4652,2.4652,2.4652,0.0077,,105,1325,,,
10/12/2010,2.4575,2.4575,2.4575,2.4575,-0.0093,,330,1583,,,
09/12/2010,2.4668,2.4668,2.4668,2.4668,0.0061,,306,1631,,,
08/12/2010,2.4607,2.4607,2.4607,2.4607,-0.0095,,192,1445,,,
07/12/2010,2.479,2.4864,2.4702,2.4702,-0.0055,,439,1273,,,
06/12/2010,2.4757,2.4757,2.4757,2.4757,-0.0117,,15,1258,,,
03/12/2010,2.4521,2.4893,2.4521,2.4874,0.0328,,59,1207,,,
02/12/2010,2.4546,2.4546,2.4546,2.4546,0.049,,114,1132,,,
01/12/2010,2.4056,2.4056,2.4056,2.4056,0.0812,,12,1144,,,
30/11/2010,2.3244,2.3244,2.3244,2.3244,-0.0559,,450,1336,,,
29/11/2010,2.3581,2.3581,2.3581,2.3581,0.0419,,87,1665,,,
26/11/2010,2.3162,2.3162,2.3162,2.3162,-0.0142,,,1665,,,
25/11/2010,2.3304,2.3304,2.3304,2.3304,0.0049,,,1665,,,
24/11/2010,2.2615,2.327,2.2615,2.3255,0.0759,,135,1584,,,409
23/11/2010,2.2401,2.2401,2.2401,2.2496,-0.019,,100,1585,,,
22/11/2010,2.2509,2.2509,2.2509,2.2686,-0.0058,,87,1586,,,
19/11/2010,2.2744,2.2744,2.2744,2.2744,-0.0207,,117,1586,,,
18/11/2010,2.2793,2.2793,2.2793,2.2951,0.0432,,69,1796,,,
17/11/2010,2.2519,2.2519,2.2519,2.2519,-0.0571,,711,1763,,,
16/11/2010,2.3374,2.3396,2.3085,2.309,-0.0619,,91,1732,,,
15/11/2010,2.3709,2.3709,2.3709,2.3709,0.0077,,165,1748,,,
12/11/2010,2.3632,2.3632,2.3632,2.3632,-0.0634,,42,1707,,,
11/11/2010,2.4333,2.4333,2.4317,2.4266,-0.0153,,26,1694,,,
10/11/2010,2.4419,2.4419,2.4419,2.4419,0.0352,,,1744,,,
09/11/2010,2.4067,2.4067,2.4067,2.4067,0.009,,3,2281,,,537
08/11/2010,2.3917,2.3917,2.3916,2.3977,0.0129,,78,2322,,,
05/11/2010,2.3848,2.3848,2.3848,2.3848,0.0117,,57,2361,,,
04/11/2010,2.3731,2.3731,2.3731,2.3731,0.0452,,142,2380,,,
03/11/2010,2.3279,2.3279,2.3279,2.3279,0.0343,,33,2779,,,252
02/11/2010,2.2936,2.2936,2.2936,2.2936,0.0159,,564,2689,,,
